puntos_historicos;fecha_afiliacion;uni;genero;nacimiento;hora_afiliacion;dia_afiliacion;puntos_gastados;shares_totales;categoria_dominante;recruitments;concursos_participados;premios_canjeados;tickets_canjeados;difference_last_and_first_share;difference_last_raffle_first_share;edad;shares_frequency;quality;quality_id;sistema_registro;densidad_videos;calidad_videos;densidad_concursos;densidad_videos_semanas_registro
5040;2013-12-10;NA;M;1999-07-14;22;Lunes;0;7;MISC;0;0;0;0;29;-1;16;4.14285714285714;Lost;2;Recruited;Low;Low;Somewhat Low;High
0;2013-12-10;NA;M;NA;23;Lunes;0;0;NA;0;0;0;0;-1;-1;25;0;Not interested/Didn't get it;0;Through video display;Somewhat High;Somewhat Low;Somewhat Low;Somewhat High
0;2013-12-10;NA;NA;NA;10;Martes;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Through video display;Somewhat High;Low;Somewhat Low;Low
0;2013-12-10;NA;M;NA;10;Martes;0;1;MISC;0;0;0;0;0;-1;24;0;Not captured;1;Through video display;Low;Somewhat Low;Low;Low
0;2013-12-10;NA;NA;NA;12;Martes;0;1;MISC;0;0;0;0;0;-1;26;0;Not captured;1;Recruited;Somewhat High;Somewhat High;Low;Low
0;2013-12-10;NA;F;NA;13;Martes;0;1;MISC;0;0;0;0;0;-1;41;0;Not captured;1;Physical campaign: fair;Low;Low;Low;Low
0;2013-12-10;NA;NA;NA;13;Martes;0;0;NA;0;0;0;0;-1;-1;34;0;Not interested/Didn't get it;0;Through video display;Somewhat High;Somewhat Low;High;High
135;2013-12-10;Universidad de Artes, Ciencias y Comunicaci;M;1992-12-17;14;Martes;0;3;VIDEOJUEGOS;0;0;0;0;0;-1;23;0;Not captured;1;Through video display;High;Low;Low;High
0;2013-12-10;NA;M;NA;14;Martes;0;0;NA;0;0;0;0;-1;-1;30;0;Not interested/Didn't get it;0;Through video display;High;Somewhat Low;Low;High
0;2013-12-10;NA;M;NA;16;Martes;0;1;DEPORTES;0;0;0;0;0;-1;25;0;Not captured;1;Facebook campaign;Low;Somewhat Low;Somewhat Low;Somewhat Low
0;2013-12-10;NA;NA;NA;16;Martes;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;High;High;Low;Somewhat High
630;2013-12-10;Universidad de Santiago de Chile;M;1993-10-18;17;Martes;0;9;MISC;0;0;0;0;0;-1;22;0;Not captured;1;Through video display;Low;High;Low;Somewhat Low
0;2013-12-10;NA;NA;NA;17;Martes;0;1;DEPORTES;0;0;0;0;0;-1;42;0;Not captured;1;Physical campaign: fair;Low;Regular;Low;Somewhat Low
0;2013-12-10;NA;M;NA;18;Martes;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Through video display;Low;Low;Low;High
664;2013-12-10;NA;M;NA;18;Martes;0;13;MISC;0;0;0;0;0;-1;23;0;Not captured;1;Recruited;Low;Somewhat Low;Low;Somewhat High
67;2013-12-11;NA;F;NA;22;Martes;0;4;MISC;0;0;0;0;0;-1;22;0;Not captured;1;Through video display;Low;Somewhat High;Low;High
372;2013-12-11;Universidad Tecnol;M;1993-11-20;22;Martes;150;4;MISC;0;1;0;1;0;0;22;0;Not captured;1;Physical campaign: flyers;Low;Regular;Low;High
828;2013-12-11;Universidad Diego Portales;F;1991-07-05;9;Miercoles;0;2;MISC;0;0;0;0;0;-1;24;0;Not captured;1;Normal sign in;Somewhat Low;Somewhat Low;Low;Regular
0;2013-12-11;NA;M;NA;11;Miercoles;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Through video display;Low;Somewhat High;High;Low
0;2013-12-11;NA;F;NA;11;Miercoles;0;3;VIDEOJUEGOS;0;0;0;0;8;-1;22;2.66666666666667;Lost;2;Recruited;Low;Low;Somewhat High;High
0;2013-12-11;NA;F;NA;12;Miercoles;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Through video display;Somewhat High;High;Somewhat High;Somewhat High
0;2013-12-11;NA;F;NA;14;Miercoles;0;2;IDEAS;0;0;0;0;0;-1;22;0;Not captured;1;Through video display;Somewhat Low;Regular;Low;Somewhat Low
1000;2013-12-11;NA;M;NA;16;Miercoles;0;6;MISC;0;0;0;0;0;-1;22;0;Not captured;1;Normal sign in;Low;Regular;Low;High
0;2013-12-12;NA;NA;NA;21;Miercoles;0;1;DEPORTES;0;0;0;0;0;-1;22;0;Not captured;1;Through video display;Low;Regular;Low;Regular
48;2013-12-12;NA;M;NA;1;Jueves;0;3;DEPORTES;0;0;0;0;0;-1;24;0;Not captured;1;Normal sign in;Low;Low;High;Somewhat High
104;2013-12-12;NA;M;NA;4;Jueves;0;1;DEPORTES;0;0;0;0;0;-1;22;0;Not captured;1;Normal sign in;Low;Somewhat Low;Low;Somewhat High
4451;2013-12-12;Universidad Tecnol;F;1993-10-08;16;Jueves;300;26;CINE;0;1;0;2;188;184;22;7.23076923076923;Lost;2;Recruited;High;Low;Somewhat High;Somewhat Low
0;2013-12-12;NA;M;NA;16;Jueves;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Low;Regular;Somewhat Low;Somewhat Low
1074;2013-12-12;NA;M;1994-05-28;17;Jueves;0;5;VIDEOJUEGOS;0;0;0;0;1;-1;21;0.2;Lost;2;Recruited;Somewhat High;Low;Somewhat High;Regular
0;2013-12-13;NA;NA;NA;21;Jueves;0;0;NA;0;0;0;0;-1;-1;47;0;Not interested/Didn't get it;0;Through video display;Regular;Somewhat Low;Somewhat Low;Low
344;2013-12-13;NA;F;NA;21;Jueves;0;22;DEPORTES;0;0;0;0;0;-1;23;0;Not captured;1;Physical campaign: flyers;Low;High;Low;Low
0;2013-12-13;NA;F;NA;21;Jueves;0;2;MISC;0;0;0;0;0;-1;25;0;Not captured;1;Normal sign in;Low;Somewhat Low;Somewhat Low;Somewhat High
0;2013-12-13;NA;M;NA;21;Jueves;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;High;Somewhat Low;Regular;Somewhat High
0;2013-12-13;Universidad de Artes, Ciencias y Comunicaci;F;1989-09-05;21;Jueves;0;1;MISC;0;0;0;0;0;-1;26;0;Not captured;1;Through video display;Low;Regular;Low;High
78;2013-12-13;Universidad de Artes, Ciencias y Comunicaci;F;1989-09-05;21;Jueves;0;3;MISC;0;0;0;0;0;-1;26;0;Not captured;1;Recruited;Somewhat Low;Regular;Low;High
0;2013-12-13;NA;M;NA;1;Viernes;0;0;NA;0;0;0;0;-1;-1;20;0;Not interested/Didn't get it;0;Through video display;High;Low;High;Low
0;2013-12-13;NA;M;NA;13;Viernes;0;4;MISC;0;0;0;0;0;-1;22;0;Not captured;1;Normal sign in;Low;Low;Low;High
0;2013-12-13;NA;NA;NA;15;Viernes;0;3;VIDEOJUEGOS;0;0;0;0;0;-1;44;0;Not captured;1;Through video display;Low;Low;Low;Somewhat High
0;2013-12-13;NA;M;NA;15;Viernes;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Normal sign in;High;Regular;Somewhat High;Somewhat Low
0;2013-12-13;NA;NA;NA;16;Viernes;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Normal sign in;Low;Somewhat Low;Somewhat Low;Low
4430;2013-12-13;Universidad de Santiago de Chile;F;1991-05-04;19;Viernes;650;21;MISC;0;2;0;2;49;48;27;2.33333333333333;Weekly, for a month;6;Physical campaign: flyers;Somewhat High;Regular;Somewhat High;Somewhat High
9546;2013-12-13;Pontificia Universidad Cat;M;1990-05-03;20;Viernes;9500;27;VIAJES;0;2;0;29;179;80;25;6.62962962962963;Weekly, constant;7;Physical campaign: flyers;Regular;High;High;High
32;2013-12-14;NA;F;NA;21;Viernes;0;3;IDEAS;0;0;0;0;54;-1;20;18;Lost;2;Recruited;Low;Low;Somewhat High;Regular
0;2013-12-15;NA;NA;NA;0;Domingo;0;0;NA;0;0;0;0;-1;-1;44;0;Not interested/Didn't get it;0;Through video display;Low;Somewhat Low;High;High
579;2013-12-15;NA;M;1989-12-02;18;Domingo;0;11;DEPORTES;0;0;0;0;0;-1;26;0;Not captured;1;Facebook campaign;Low;Low;Low;High
64;2013-12-16;NA;M;NA;10;Lunes;0;1;DEPORTES;0;0;0;0;0;-1;16;0;Not captured;1;Facebook campaign;Somewhat Low;Low;Somewhat Low;High
8;2013-12-16;NA;M;NA;16;Lunes;0;3;MISC;0;0;0;0;0;-1;24;0;Not captured;1;Through video display;Low;Somewhat Low;High;High
0;2013-12-16;NA;M;NA;17;Lunes;0;2;VIDEOJUEGOS;0;0;0;0;0;-1;24;0;Not captured;1;Physical campaign: flyers;Low;Regular;Low;Somewhat Low
5960;2013-12-17;Universidad Diego Portales;F;1992-05-29;0;Martes;5800;19;CINE;1;8;0;16;170;170;23;8.94736842105263;Lost;2;Recruited;Regular;Low;Somewhat High;Low
0;2013-12-17;NA;F;NA;1;Martes;0;1;MISC;0;0;0;0;0;-1;25;0;Not captured;1;Through video display;Somewhat Low;Somewhat Low;Low;Low
4931;2013-12-17;Universidad Diego Portales;F;1993-02-25;1;Martes;4650;21;DEPORTES;0;5;0;12;77;77;27;3.66666666666667;Weekly, constant;7;Facebook campaign;Somewhat High;Somewhat Low;Somewhat Low;Somewhat High
0;2013-12-17;NA;M;NA;12;Martes;0;1;DEPORTES;0;0;0;0;0;-1;24;0;Not captured;1;Normal sign in;Somewhat Low;Somewhat Low;Low;Regular
0;2013-12-17;NA;NA;NA;20;Martes;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Low;Low;Somewhat High;Low
0;2013-12-18;NA;NA;NA;11;Miercoles;0;0;NA;0;0;0;0;-1;-1;27;0;Not interested/Didn't get it;0;Through video display;Low;Regular;High;Somewhat Low
72;2013-12-18;NA;NA;NA;11;Miercoles;0;1;MISC;0;0;0;0;0;-1;22;0;Not captured;1;Through video display;Low;Low;Low;Somewhat High
448;2013-12-18;NA;M;NA;16;Miercoles;300;1;NA;0;1;0;1;0;-23;32;0;Not captured;1;Through video display;Low;Somewhat Low;Low;Regular
312;2013-12-18;NA;NA;NA;17;Miercoles;0;4;MISC;0;0;0;0;0;-1;37;0;Not captured;1;Normal sign in;Low;Somewhat Low;Low;High
0;2013-12-19;NA;NA;NA;21;Miercoles;0;1;NA;0;0;0;0;0;-1;21;0;Not captured;1;Through video display;Low;Regular;Somewhat Low;Regular
0;2013-12-19;NA;M;NA;4;Jueves;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Through video display;Somewhat Low;Low;Somewhat High;Somewhat Low
96;2013-12-22;NA;M;NA;10;Domingo;0;1;NA;0;0;0;0;0;-1;25;0;Not captured;1;Physical campaign: flyers;Low;Somewhat Low;Somewhat Low;Low
0;2013-12-22;NA;F;NA;15;Domingo;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Through video display;Somewhat Low;Somewhat Low;Low;Low
0;2013-12-23;NA;M;NA;21;Domingo;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Somewhat Low;Somewhat Low;Low;High
0;2013-12-23;NA;M;NA;21;Domingo;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;High;Regular;Somewhat Low;Somewhat High
40;2013-12-23;NA;M;NA;22;Domingo;0;2;MISC;0;0;0;0;0;-1;22;0;Not captured;1;Through video display;Low;Low;Low;Somewhat High
72125;2013-12-23;Pontificia Universidad Cat;M;1989-12-30;1;Lunes;71650;62;IDEAS;0;9;0;99;114;114;27;1.83870967741935;Weekly, constant;7;Through video display;Somewhat High;Somewhat High;Low;Somewhat High
0;2013-12-23;NA;NA;NA;2;Lunes;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Somewhat Low;Somewhat Low;Low;High
0;2013-12-23;NA;NA;NA;2;Lunes;0;2;DEPORTES;0;0;0;0;0;-1;23;0;Not captured;1;Facebook campaign;Low;Somewhat Low;Low;Low
0;2013-12-23;NA;M;NA;3;Lunes;0;0;NA;0;0;0;0;-1;-1;25;0;Not interested/Didn't get it;0;Through video display;Somewhat Low;Regular;Low;Somewhat Low
8484;2013-12-23;Universidad Nacional Andr;M;1993-09-13;5;Lunes;1200;106;MISC;0;1;0;2;25;4;22;0.235849056603774;Daily, for a week;4;Physical campaign: flyers;High;Regular;Low;High
5008;2013-12-23;NA;M;NA;10;Lunes;1200;79;MISC;0;1;0;2;8;0;21;0.10126582278481;Daily, for a week;4;Physical campaign: flyers;Somewhat High;Regular;Somewhat Low;Somewhat High
0;2013-12-23;NA;M;NA;11;Lunes;0;1;MISC;0;0;0;0;0;-1;23;0;Not captured;1;Physical campaign: flyers;Low;Low;Low;Low
0;2013-12-23;NA;M;NA;17;Lunes;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Physical campaign: flyers;Regular;Somewhat Low;Somewhat Low;Low
0;2013-12-26;NA;NA;NA;14;Jueves;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Through video display;High;Somewhat Low;Somewhat Low;Low
3863;2013-12-26;Universidad San Sebasti;F;1990-12-21;19;Jueves;3300;7;MISC;0;4;0;5;32;32;26;4.57142857142857;Weekly, for a month;6;Facebook campaign;High;Regular;High;Somewhat High
0;2013-12-27;NA;F;NA;1;Viernes;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Through video display;Low;Somewhat High;Somewhat Low;High
0;2013-12-27;NA;M;NA;16;Viernes;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Low;Somewhat Low;Somewhat Low;Somewhat Low
0;2013-12-28;NA;M;1995-03-09;0;Sabado;0;0;NA;0;0;0;0;-1;-1;21;0;Not interested/Didn't get it;0;Physical campaign: flyers;Regular;Regular;Somewhat Low;Somewhat High
0;2013-12-28;NA;M;1995-03-09;0;Sabado;0;6;MISC;0;0;0;0;0;-1;21;0;Not captured;1;Normal sign in;Somewhat High;Regular;Low;High
210;2013-12-28;NA;M;NA;15;Sabado;0;1;VIDEOJUEGOS;0;0;0;0;0;-1;20;0;Not captured;1;Through video display;Somewhat Low;High;Low;Somewhat Low
0;2013-12-28;NA;NA;NA;17;Sabado;0;5;VIDEOJUEGOS;0;0;0;0;0;-1;44;0;Not captured;1;Normal sign in;Low;Somewhat Low;Low;Low
0;2013-12-29;NA;NA;NA;4;Domingo;0;5;DEPORTES;0;0;0;0;0;-1;25;0;Not captured;1;Facebook campaign;Low;Somewhat Low;Somewhat Low;High
0;2013-12-29;NA;F;NA;11;Domingo;0;1;MISC;0;0;0;0;0;-1;20;0;Not captured;1;Physical campaign: fair;Low;Low;Somewhat High;Regular
0;2014-01-01;NA;M;NA;18;Miercoles;0;3;VIDEOJUEGOS;0;0;0;0;0;-1;24;0;Not captured;1;Physical campaign: fair;Low;Low;Low;High
0;2014-01-01;NA;M;NA;18;Miercoles;0;1;DEPORTES;0;0;0;0;0;-1;23;0;Not captured;1;Physical campaign: flyers;Low;Low;Low;Somewhat Low
0;2014-01-01;NA;F;NA;18;Miercoles;0;1;DEPORTES;0;0;0;0;0;-1;22;0;Not captured;1;Recruited;Low;Somewhat Low;Low;High
1835;2014-01-01;NA;M;1996-12-28;18;Miercoles;600;8;MISC;0;1;0;1;9;1;19;1.125;Lost;2;Recruited;Somewhat High;Low;Low;High
0;2014-01-01;NA;M;NA;18;Miercoles;0;1;CINE;0;0;0;0;0;-1;21;0;Not captured;1;Normal sign in;Low;Somewhat Low;Low;Somewhat High
0;2014-01-01;NA;NA;NA;20;Miercoles;0;0;NA;0;0;0;0;-1;-1;25;0;Not interested/Didn't get it;0;Facebook campaign;Low;Regular;Somewhat Low;High
0;2014-01-02;NA;NA;NA;21;Miercoles;0;0;NA;0;0;0;0;-1;-1;29;0;Not interested/Didn't get it;0;Through video display;Regular;Low;Low;Somewhat High
282;2014-01-02;Universidad del Pac;M;1985-08-21;21;Miercoles;0;5;VIDEOJUEGOS;0;0;0;0;0;-1;30;0;Not captured;1;Facebook campaign;Somewhat Low;Low;Low;Regular
0;2014-01-02;NA;F;1989-07-14;22;Miercoles;0;4;MISC;0;0;0;0;8;-1;26;2;Lost;2;Recruited;High;Low;Somewhat Low;Somewhat High
400;2014-01-02;NA;NA;NA;23;Miercoles;0;1;MISC;0;0;0;0;0;-1;24;0;Not captured;1;Physical campaign: fair;Low;Somewhat Low;Low;Regular
4347;2014-01-02;NA;M;1991-12-21;12;Jueves;3600;22;DEPORTES;0;3;0;8;120;51;25;5.45454545454545;Weekly, constant;7;Facebook campaign;High;Somewhat High;Low;Somewhat High
0;2014-01-02;NA;F;NA;13;Jueves;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Low;Somewhat Low;Somewhat High;Somewhat Low
0;2014-01-02;NA;NA;NA;13;Jueves;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Through video display;High;Somewhat Low;Low;Regular
828;2014-01-02;Universidad Cat;M;1992-03-17;15;Jueves;500;12;VIDEOJUEGOS;0;1;0;2;173;40;24;14.4166666666667;Lost;2;Recruited;High;Low;High;Somewhat High
0;2014-01-03;NA;M;NA;2;Viernes;0;1;MISC;0;0;0;0;0;-1;24;0;Not captured;1;Normal sign in;Low;Somewhat Low;Low;High
0;2014-01-03;NA;NA;NA;2;Viernes;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Low;Regular;High;Somewhat Low
3109;2014-01-03;NA;M;1997-01-25;2;Viernes;0;10;DEPORTES;0;0;0;0;7;-1;23;0.7;Daily, for a week;4;Facebook campaign;Somewhat Low;Somewhat Low;Regular;High
0;2014-01-03;NA;NA;NA;2;Viernes;0;0;NA;0;0;0;0;-1;-1;15;0;Not interested/Didn't get it;0;Normal sign in;Somewhat Low;Low;Somewhat High;Somewhat Low
0;2014-01-03;NA;M;NA;2;Viernes;0;0;NA;0;0;0;0;-1;-1;30;0;Not interested/Didn't get it;0;Through video display;Low;High;Regular;High
0;2014-01-03;NA;NA;NA;2;Viernes;0;5;MISC;0;0;0;0;0;-1;15;0;Not captured;1;Through video display;Low;Regular;Low;Low
0;2014-01-03;Universidad Tecnol;F;1991-09-22;3;Viernes;0;2;DEPORTES;0;0;0;0;0;-1;24;0;Not captured;1;Recruited;Low;Somewhat Low;Somewhat Low;Low
0;2014-01-03;NA;F;NA;8;Viernes;0;0;NA;0;0;0;0;-1;-1;25;0;Not interested/Didn't get it;0;Through video display;Low;Regular;Low;Regular
0;2014-01-03;NA;NA;NA;9;Viernes;0;1;DEPORTES;0;0;0;0;0;-1;25;0;Not captured;1;Through video display;Low;Somewhat Low;Low;Somewhat High
96;2014-01-03;NA;NA;NA;15;Viernes;0;2;MISC;0;0;0;0;0;-1;21;0;Not captured;1;Normal sign in;Low;Regular;Low;High
0;2014-01-03;NA;NA;NA;17;Viernes;0;0;NA;0;0;0;0;-1;-1;46;0;Not interested/Didn't get it;0;Physical campaign: fair;Somewhat Low;Regular;High;Somewhat Low
0;2014-01-06;NA;NA;NA;8;Lunes;0;1;MISC;0;0;0;0;0;-1;25;0;Not captured;1;Normal sign in;Regular;Somewhat Low;Low;Low
160;2014-01-06;NA;F;NA;14;Lunes;0;1;DEPORTES;0;0;0;0;0;-1;22;0;Not captured;1;Normal sign in;Low;Low;Somewhat Low;Somewhat Low
0;2014-01-06;NA;M;NA;15;Lunes;0;0;NA;0;0;0;0;-1;-1;41;0;Not interested/Didn't get it;0;Normal sign in;Regular;Regular;Somewhat Low;Somewhat Low
0;2014-01-06;NA;M;NA;18;Lunes;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Through video display;Somewhat High;Somewhat High;Low;Low
585;2014-01-07;Pontificia Universidad Cat;F;1983-11-14;16;Martes;0;6;CINE;0;0;0;0;210;-1;32;35;Lost;2;Recruited;Somewhat High;Low;Low;Somewhat Low
0;2014-01-08;NA;F;NA;0;Miercoles;0;1;CINE;0;0;0;0;0;-1;21;0;Not captured;1;Normal sign in;Low;Somewhat Low;Somewhat Low;Somewhat High
1704;2014-01-08;Universidad San Sebasti;M;1989-03-31;18;Miercoles;1100;14;MISC;0;2;0;2;42;36;24;3;Weekly, for a month;6;Physical campaign: flyers;Somewhat High;Somewhat Low;Somewhat Low;High
0;2014-01-08;NA;NA;NA;18;Miercoles;0;0;NA;0;0;0;0;-1;-1;42;0;Not interested/Didn't get it;0;Through video display;Regular;Regular;Low;Somewhat High
0;2014-01-08;NA;F;NA;18;Miercoles;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Somewhat High;Somewhat Low;Somewhat Low;Somewhat Low
0;2014-01-09;NA;M;NA;23;Miercoles;0;3;MISC;0;0;0;0;0;-1;29;0;Not captured;1;Normal sign in;Low;Low;Somewhat Low;High
16976;2014-01-09;Universidad de Chile;F;1987-09-09;23;Miercoles;8000;5;MISC;13;2;0;21;231;218;28;46.2;Lost;2;Recruited;High;Low;Low;Somewhat High
2712;2014-01-09;NA;M;NA;10;Jueves;2500;7;MISC;0;2;0;15;0;0;24;0;Not captured;1;Facebook campaign;Somewhat Low;Somewhat Low;Somewhat Low;Low
40;2014-01-09;NA;M;NA;12;Jueves;0;2;MISC;0;0;0;0;149;-1;20;74.5;Lost;2;Recruited;Somewhat High;Low;Somewhat Low;High
540;2014-01-09;NA;F;1995-08-18;12;Jueves;500;3;MISC;3;1;0;5;0;-1;20;0;Not captured;1;Physical campaign: fair;Low;Regular;Low;Somewhat Low
0;2014-01-09;NA;F;NA;13;Jueves;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Low;Low;Somewhat High;Somewhat High
0;2014-01-09;NA;F;NA;13;Jueves;0;0;NA;0;0;0;0;-1;-1;25;0;Not interested/Didn't get it;0;Through video display;Somewhat Low;Regular;High;High
0;2014-01-09;NA;F;NA;13;Jueves;0;1;MISC;0;0;0;0;0;-1;23;0;Not captured;1;Through video display;Low;Somewhat Low;Low;High
0;2014-01-09;NA;NA;NA;13;Jueves;0;1;MISC;0;0;0;0;0;-1;22;0;Not captured;1;Physical campaign: fair;Somewhat Low;Regular;Low;Low
1056;2014-01-09;NA;F;NA;13;Jueves;0;6;IDEAS;0;0;0;0;4;-1;32;0.666666666666667;Lost;2;Recruited;Low;Low;Regular;Regular
120;2014-01-09;NA;M;NA;13;Jueves;0;1;MISC;0;0;0;0;0;-1;44;0;Not captured;1;Through video display;Low;Low;Somewhat Low;Somewhat Low
0;2014-01-09;NA;NA;NA;13;Jueves;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Through video display;Somewhat High;Regular;Low;Low
0;2014-01-09;NA;NA;NA;13;Jueves;0;0;NA;0;0;0;0;-1;-1;21;0;Not interested/Didn't get it;0;Normal sign in;High;Low;Somewhat High;High
3909;2014-01-09;Universidad de Playa Ancha de Ciencias de la Educaci;F;1991-02-16;13;Jueves;3900;59;MISC;5;5;0;5;118;118;26;2;Weekly, constant;7;Recruited;Low;High;High;Somewhat High
0;2014-01-09;NA;NA;NA;13;Jueves;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Through video display;Regular;Regular;Low;Regular
302;2014-01-09;Universidad del Pac;F;1995-03-24;13;Jueves;0;5;MISC;0;0;0;0;8;-1;20;1.6;Lost;2;Recruited;Regular;Somewhat High;Low;Somewhat Low
0;2014-01-09;NA;F;NA;14;Jueves;0;1;MISC;0;0;0;0;0;-1;26;0;Not captured;1;Normal sign in;Low;Regular;Low;Regular
0;2014-01-09;NA;NA;NA;14;Jueves;0;2;MISC;0;0;0;0;0;-1;21;0;Not captured;1;Physical campaign: fair;Low;Regular;Low;Low
980;2014-01-09;NA;F;NA;14;Jueves;500;10;VIDEOJUEGOS;0;1;0;1;47;46;25;4.7;Weekly, for a month;6;Facebook campaign;Somewhat High;Somewhat Low;Somewhat Low;High
0;2014-01-09;NA;F;NA;14;Jueves;0;3;MISC;0;0;0;0;0;-1;23;0;Not captured;1;Through video display;Low;Somewhat Low;Low;Low
0;2014-01-09;NA;NA;NA;14;Jueves;0;0;NA;0;0;0;0;-1;-1;21;0;Not interested/Didn't get it;0;Through video display;Somewhat Low;Somewhat Low;Somewhat High;High
0;2014-01-09;NA;F;NA;14;Jueves;0;2;MISC;0;0;0;0;0;-1;35;0;Not captured;1;Through video display;Low;High;Low;High
0;2014-01-09;NA;NA;NA;14;Jueves;0;1;MISC;0;0;0;0;0;-1;23;0;Not captured;1;Normal sign in;Low;Regular;Low;Low
0;2014-01-09;NA;NA;NA;15;Jueves;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;High;Somewhat Low;Somewhat Low;Somewhat Low
48;2014-01-09;NA;NA;NA;15;Jueves;0;1;MISC;0;0;0;0;0;-1;25;0;Not captured;1;Through video display;Low;Regular;Low;Somewhat High
2248;2014-01-09;Universidad de Concepci;F;1989-04-27;15;Jueves;0;14;DEPORTES;0;0;0;0;41;-1;25;2.92857142857143;Weekly, for a month;6;Facebook campaign;High;Regular;Low;High
0;2014-01-09;Universidad de Artes, Ciencias y Comunicaci;M;1985-10-18;16;Jueves;0;3;DEPORTES;0;0;0;0;0;-1;30;0;Not captured;1;Normal sign in;Low;Somewhat High;Low;Low
0;2014-01-09;NA;NA;NA;16;Jueves;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Through video display;Regular;Somewhat Low;Somewhat Low;High
406;2014-01-09;NA;F;NA;16;Jueves;0;7;MISC;0;0;0;0;0;-1;24;0;Not captured;1;Normal sign in;Low;Regular;Low;Regular
105;2014-01-09;NA;F;NA;16;Jueves;0;1;VIDEOJUEGOS;0;0;0;0;0;-1;25;0;Not captured;1;Physical campaign: flyers;Low;Somewhat Low;Low;Regular
0;2014-01-09;NA;M;NA;16;Jueves;0;0;NA;0;0;0;0;-1;-1;21;0;Not interested/Didn't get it;0;Recruited;High;Low;Somewhat Low;Somewhat Low
0;2014-01-09;NA;M;NA;16;Jueves;0;0;NA;0;0;0;0;-1;-1;25;0;Not interested/Didn't get it;0;Facebook campaign;Somewhat High;Somewhat Low;Somewhat Low;High
0;2014-01-09;NA;F;NA;16;Jueves;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Physical campaign: flyers;Somewhat High;Somewhat Low;High;Low
120;2014-01-09;NA;F;NA;17;Jueves;0;2;MISC;0;0;0;0;0;-1;22;0;Not captured;1;Facebook campaign;Low;Regular;Low;Somewhat Low
1521;2014-01-09;Universidad Santo Tom;M;1990-08-28;17;Jueves;1500;7;MISC;0;1;0;5;21;21;25;3;Lost;2;Recruited;Regular;Somewhat High;Somewhat Low;Somewhat High
0;2014-01-09;NA;F;NA;18;Jueves;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Physical campaign: fair;High;Somewhat Low;Somewhat High;Low
0;2014-01-09;NA;M;NA;18;Jueves;0;1;CINE;0;0;0;0;0;-1;20;0;Not captured;1;Through video display;Low;Regular;Low;Low
0;2014-01-09;NA;M;NA;18;Jueves;0;1;MISC;0;0;0;0;0;-1;25;0;Not captured;1;Normal sign in;Low;Regular;Low;Somewhat Low
0;2014-01-09;NA;M;NA;19;Jueves;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;High;Somewhat Low;Low;Low
1015;2014-01-09;Universidad de Valpara;F;1984-11-02;20;Jueves;0;12;CINE;0;0;0;0;3;-1;31;0.25;Lost;2;Recruited;Somewhat High;Low;Somewhat Low;Somewhat High
